"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"165","‚ÄúI would like to die on Mars. Just not on impact.‚Äù ~Elon Musk #NoMansSky #Spaceship #sciencefiction #elonmusk‚Ä¶ https://t.co/TvufI0lo1l",FALSE,2,NA,2018-10-05 23:37:57,TRUE,NA,"1048356648887230464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","crisisinspace",0,FALSE,FALSE,NA,NA
"166","RT @NoodleSlinger11: ‚úíÔ∏èTo Elon, From HyperChange Ì†ΩÌ≥® https://t.co/eG9uSKpYip ...so much this. @elonmusk I‚Äôm a long time fan &amp; shareholder (ov‚Ä¶",FALSE,0,NA,2018-10-05 23:37:51,FALSE,NA,"1048356625277489153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lukebodewes1",4,TRUE,FALSE,NA,NA
"167","RT @thecrazyjar: why is everyone treating @elonmusk opinion on short sellers and their economic effect as an earthquake??? man has opinions‚Ä¶",FALSE,0,NA,2018-10-05 23:37:39,FALSE,NA,"1048356575587356672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArkadiuszKula",2,TRUE,FALSE,NA,NA
"168","@peterstengaard @QTRResearch @elonmusk The CEO of a regular company wouldn't have been a such with this numbers. https://t.co/lvPBRV6Ywy",FALSE,0,"peterstengaard",2018-10-05 23:37:28,FALSE,"1047967940845469696","1048356530041569285","35693152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seanwhiter",0,FALSE,FALSE,NA,NA
"169","@elonmusk Aliens approaching earth in the year 2080: ""you know what? that's enough furry porn for me, let's turn around.""",FALSE,0,"elonmusk",2018-10-05 23:37:16,FALSE,"1048114562694696966","1048356478736728064","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GGAmyV",0,FALSE,FALSE,NA,NA
"170","@elonmusk Why send junk in space? Someday we might considerate this absurd...",FALSE,0,"elonmusk",2018-10-05 23:37:16,FALSE,"1048114562694696966","1048356477482749952","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","legosimonPerso",0,FALSE,FALSE,NA,NA
"171","Buckle up: @elonmusk doesn‚Äôt seem inclined to keep his cards closer to his chest after his brush with the government
https://t.co/yvcZWRIw8g",FALSE,4,NA,2018-10-05 23:37:09,FALSE,NA,"1048356450249191425",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","barronsonline",4,FALSE,FALSE,NA,NA
"172","@timmerenginerd @ValueAnalyst1 @elonmusk @Tesla @SteveHamel16 @ET_Exists @Teslarati @TesLatino @ellec_uk‚Ä¶ https://t.co/2DTxPeDfQi",FALSE,0,"timmerenginerd",2018-10-05 23:37:09,TRUE,"1048277899759906816","1048356448135262210","776535996565364736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjcareyjr",0,FALSE,FALSE,NA,NA
"173","@jchervinsky @danheld @matettore @elonmusk That chart is ridiculous. Gold - used in manufacturing. Governments prov‚Ä¶ https://t.co/fBfdMa5E91",FALSE,8,"jchervinsky",2018-10-05 23:37:04,TRUE,"1048354383832989696","1048356426551316486","47003920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prestonjbyrne",1,FALSE,FALSE,NA,NA
"174","@FRyanmarcello @megnsander @elonmusk If I was an aliens and I discovered a dickbutt in space, I would be so disappointed in humanity. Ì†ΩÌ∏Ç smh",FALSE,0,"FRyanmarcello",2018-10-05 23:36:58,FALSE,"1048116408955981824","1048356403688038402","2913154195","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OYBDanny",0,FALSE,FALSE,NA,NA
"175","@elonmusk When do you think more affordable electric cars will come out? I‚Äôm talking Honda Civic prices with ~400 m‚Ä¶ https://t.co/C17iqAV88S",FALSE,0,"elonmusk",2018-10-05 23:36:56,TRUE,NA,"1048356395450392576","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rushthedwarf",0,FALSE,FALSE,NA,NA
"176","@pnani456 @elonmusk @jack Not gonna happen",FALSE,0,"pnani456",2018-10-05 23:36:55,FALSE,"1048353483412463616","1048356391562436608","471121755","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geoffsmithusa44",0,FALSE,FALSE,NA,NA
"177","RT @FlintSchools: Thank you @elonmusk and @MuskFoundation for investing in the health/future well-being FCS Students! Your generous donatio‚Ä¶",FALSE,0,NA,2018-10-05 23:36:54,FALSE,NA,"1048356383643631616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","traptomcruise22",711,TRUE,FALSE,NA,NA
"178","The Ì†ºÌæ© does another classic diversion with new software...but when will he reach in to find no more doves? @elonmusk $TSLA",FALSE,0,NA,2018-10-05 23:36:46,FALSE,NA,"1048356353599852544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanderjas",0,FALSE,FALSE,NA,NA
"179","@elonmusk HAHAH YOU DOWN WITH TL$? YOU DOWN WITH TL$? WHOS DOWN WITH TL$???",FALSE,0,"elonmusk",2018-10-05 23:36:46,FALSE,"1046676717350268928","1048356352119250944","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kennethpazansk1",0,FALSE,FALSE,NA,NA
"180","@wobbles @ZugarPlume @elonmusk @boringcompany Thank you! @elonmusk we helped even more today. https://t.co/4nfONjRtAC",FALSE,1,"wobbles",2018-10-05 23:36:30,FALSE,"1048328541136248832","1048356286352568321","14298547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigCase15",0,FALSE,FALSE,NA,NA
"181","Shame, @Boeing 

@elonmusk @spacex  @SciGuySpace 
@BoeingSpace  @JimBridenstine

Boeing may have used a lobbying fi‚Ä¶ https://t.co/H7R3O3p5Up",FALSE,0,NA,2018-10-05 23:36:19,TRUE,NA,"1048356239414099968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DocMordrid",0,FALSE,FALSE,NA,NA
"182","Dear @elonmusk tomorrow we start making boxes for @Tesla. Does this mean that we get a discount on your cars? Since‚Ä¶ https://t.co/mzI076a2nl",FALSE,2,NA,2018-10-05 23:36:06,TRUE,NA,"1048356186075160576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buddetha",0,FALSE,FALSE,NA,NA
"183","@elonmusk Ugh... I want one sooooo bad",FALSE,0,"elonmusk",2018-10-05 23:36:04,FALSE,"1047940912175706112","1048356174272159745","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EricJGilbert",0,FALSE,FALSE,NA,NA
"184","@MebFaber @elonmusk Why do they short sell my stocks with out my consent",FALSE,0,"MebFaber",2018-10-05 23:35:55,FALSE,"1048256660106407936","1048356136716365824","19997064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oxygenO211",0,FALSE,FALSE,NA,NA
"185","RT @martinengwicht: @elonmusk @LindseyStirling Space Opera https://t.co/g8ZoWGjNEz",FALSE,0,NA,2018-10-05 23:35:54,FALSE,NA,"1048356134258692096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelAdame10",14,TRUE,FALSE,NA,NA
"186","@elonmusk my @TheBoringComp extinguisher was just delivered. Thanks for helping me be fire safe!",FALSE,0,"elonmusk",2018-10-05 23:35:48,FALSE,NA,"1048356107125542912","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenJHilmer",0,FALSE,FALSE,NA,NA
"187","You know what trick-or-treaters love? Books about #ElonMusk! Make this #Halloween magical with Welcome to the Futur‚Ä¶ https://t.co/sR4gHDGrcD",FALSE,0,NA,2018-10-05 23:35:47,TRUE,NA,"1048356105259290626",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlaffoBooks",0,FALSE,FALSE,NA,NA
"188","RT @LindseyStirling: @elonmusk I‚Äôm available for performances in outer space.",FALSE,0,NA,2018-10-05 23:35:47,FALSE,NA,"1048356103770312704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelAdame10",292,TRUE,FALSE,NA,NA
"189","@EricSteiman @elonmusk I understand why shorts and FUD bother him but not to this extent. Entirely possible I/we ar‚Ä¶ https://t.co/sH0QvwJ9Em",FALSE,0,"EricSteiman",2018-10-05 23:35:46,TRUE,"1048353069929512960","1048356100574048256","2313842532","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cenzopavo",0,FALSE,FALSE,NA,NA
"190","@Erdayastronaut @elonmusk @MebFaber Yes please Elon",FALSE,0,"Erdayastronaut",2018-10-05 23:35:32,FALSE,"1048241619344998400","1048356041442770944","3167257102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","voigtstr",0,FALSE,FALSE,NA,NA
"191","RT @big_daddy_jake: @megnsander @elonmusk There it is, everyone save this pic and hash #dickbutt with it https://t.co/voztVSMOw8",FALSE,0,NA,2018-10-05 23:35:28,FALSE,NA,"1048356024745254912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OYBDanny",1,TRUE,FALSE,NA,NA
"192","RT @Gfilche: isn't the SEC's job to protect retail investors? they will do a lot more damage to investors than @elonmusk's tweet by pushing‚Ä¶",FALSE,0,NA,2018-10-05 23:35:27,FALSE,NA,"1048356022702694400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimpleCalifrag",133,TRUE,FALSE,NA,NA
"193","@elonmusk I will buy a Tesla &amp; refer someone to do so if you'll do this to my corpse instead of glass. Help, Elon! https://t.co/Vw4p98abJ0",FALSE,0,"elonmusk",2018-10-05 23:35:22,FALSE,"1048114562694696966","1048356000883830785","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","proGrammar",0,FALSE,FALSE,NA,NA
"194","RT @LittleMissFlint: For all you saying ""wheres Elon"", he's been here and helping. Thank you to my buddy @elonmusk for helping take care of‚Ä¶",FALSE,0,NA,2018-10-05 23:35:20,FALSE,NA,"1048355990146494465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonoHill_",71,TRUE,FALSE,NA,NA
"195","@Tesla @elonmusk Tesla3 is not a car, It‚Äôs a marvel of modern innovation and science. I feel I am ‚Äúback to the futu‚Ä¶ https://t.co/ejTKC8sHI6",FALSE,0,"Tesla",2018-10-05 23:35:16,TRUE,NA,"1048355973067419648","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImpactSecIO",0,FALSE,FALSE,NA,NA
"196","@stockey63 @doctorClintL @paranoidroid @Tesla @elonmusk And... darn it... people like you!",FALSE,0,"stockey63",2018-10-05 23:35:12,FALSE,"1048328922545487874","1048355957644939264","750733834036051968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ron_kerensky",0,FALSE,FALSE,NA,NA
"197","@JohnnaCrider1 @elonmusk The path of the righteous man is beset on all sides by the¬†
Inequities of the selfish and‚Ä¶ https://t.co/a6Sf8aW8Gh",FALSE,0,"JohnnaCrider1",2018-10-05 23:35:05,TRUE,"1048314372672692224","1048355929190617088","1957568797","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ben58112344",0,FALSE,FALSE,NA,NA
"198","@Jennerator211 @elonmusk @Tesla super cool... please share some pics then after... I realized that if I'll eventual‚Ä¶ https://t.co/SoSFNYcymc",FALSE,0,"Jennerator211",2018-10-05 23:35:00,TRUE,"1048258580598509568","1048355909435633664","23502725","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdoardoPerugia",0,FALSE,FALSE,NA,NA
"199","RT @megnsander: @elonmusk Even dickbutt?",FALSE,0,NA,2018-10-05 23:34:44,FALSE,NA,"1048355839252156417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OYBDanny",37,TRUE,FALSE,NA,NA
"200","@elonmusk We need a beefy 4x4 with hydronic lifts and off road fun",FALSE,0,"elonmusk",2018-10-05 23:34:39,FALSE,"1047968979841503232","1048355817597161473","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kennethpazansk1",0,FALSE,FALSE,NA,NA
"201","RT @Harryslaststand: #ElonMusk I became a  socialist like most from experiencing rank inequality as I  was born in  a slum that circled the‚Ä¶",FALSE,0,NA,2018-10-05 23:34:38,FALSE,NA,"1048355814564618240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlayneFantasy15",3843,TRUE,FALSE,NA,NA
"202","@elonmusk I made this because I believe in the future of FSD and Tesla : ) https://t.co/mq5QOGirfq",FALSE,0,"elonmusk",2018-10-05 23:34:09,FALSE,NA,"1048355692992585730","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troynikolic",0,FALSE,FALSE,NA,NA
"203","@elonmusk Hey Elon, I'm a software engineer that wants to make a website this weekend. I know it won't be anything‚Ä¶ https://t.co/lo3qMa9vOf",FALSE,0,"elonmusk",2018-10-05 23:33:48,TRUE,NA,"1048355604274847744","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s_sierra95",0,FALSE,FALSE,NA,NA
"204","RT @Divinebizkid: @muddywatersre @elonmusk @MebFaber We at @USNewsInvesting would also be happy to moderate this debate, anytime.",FALSE,0,NA,2018-10-05 23:33:39,FALSE,NA,"1048355566093889536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arkens17",3,TRUE,FALSE,NA,NA
"205","@elonmusk The force is strong with this one https://t.co/RjLlhzU2hO",FALSE,0,"elonmusk",2018-10-05 23:33:23,FALSE,"1048114562694696966","1048355499970686977","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gsgrn",0,FALSE,FALSE,NA,NA
"206","RT @GatorInvestor: 1/ No.  There are fewer public companies today because the cost of being public has gone up (while the amount of private‚Ä¶",FALSE,0,NA,2018-10-05 23:33:14,FALSE,NA,"1048355464839217153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomi",1,TRUE,FALSE,NA,NA
"207","@elonmusk said he was going to help Flint.  @MMFlint has Elon Musk sent help? https://t.co/Z7cM7w0A8O",FALSE,1,"elonmusk",2018-10-05 23:33:14,FALSE,NA,"1048355462180233216","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bernierockson",0,FALSE,FALSE,NA,NA
"208","@RaineyCameros @elonmusk @Tesla I hope they've managed to get @mayemusk to let loose the Kraken.",FALSE,0,"RaineyCameros",2018-10-05 23:33:05,FALSE,"1048351400206290945","1048355426499063808","901196999621394433","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichellBasler",0,FALSE,FALSE,NA,NA
"209","@elonmusk @megnsander Only on Elon Musks Twitter feed would you find a conversation like this!!!! Ì†ΩÌ∏ÖÌ†ΩÌ∏ÖÌ†ΩÌ∏Ö Who needs boring CEO's??",FALSE,0,"elonmusk",2018-10-05 23:33:01,FALSE,"1048115027427778560","1048355406773460992","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuperFreak1100",0,FALSE,FALSE,NA,NA
"210","RT @MattUntermanS3: $TSLA short interest update: 32.63 million shares / 25.6% of float.  Bearish speculators are up over half a billion dol‚Ä¶",FALSE,0,NA,2018-10-05 23:32:51,FALSE,NA,"1048355366096887809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seonman",5,TRUE,FALSE,NA,NA
"211","RT @mcm_ct: Musk approaching 6% mark down...

Margin call Musk starts at $232 &amp; to be honest, will not feel on bit sorry for him...but will‚Ä¶",FALSE,0,NA,2018-10-05 23:32:37,FALSE,NA,"1048355305913044997",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SternJatta",1,TRUE,FALSE,NA,NA
"212","@WhiteLi45324460 @28delayslater @elonmusk @Tesla @RadioFlyer It's been closer Ì†ΩÌ∏≤",FALSE,1,"WhiteLi45324460",2018-10-05 23:32:36,FALSE,"1048352802085457920","1048355301735391232","1047840364265127936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sofiaan",0,FALSE,FALSE,NA,NA
"213","@jchervinsky @prestonjbyrne @danheld @matettore @elonmusk Banking systems and governments don‚Äôt go away with Bitcoi‚Ä¶ https://t.co/1FLRPkWx7N",FALSE,0,"jchervinsky",2018-10-05 23:32:31,TRUE,"1048354383832989696","1048355283590770690","47003920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panekkkk",0,FALSE,FALSE,NA,NA
"214","RT @themotleyfool: Would you rather that @elonmusk tweeted freely or through a formal approval process?",FALSE,0,NA,2018-10-05 23:32:17,FALSE,NA,"1048355221909512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","powerball2644",3,TRUE,FALSE,NA,NA
"215","@IanJame74490292 @alledrive @ValueAnalyst1 @elonmusk Practice makes perfectÌ†ΩÌπè",FALSE,0,"IanJame74490292",2018-10-05 23:32:09,FALSE,"1048353669073264641","1048355189848203264","851917397258850304","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tslaboi",0,FALSE,FALSE,NA,NA
"216","RT @jaredmecham: I'm a little obsessed. I've never had so much fun driving a car! In fact, it doesn't even feel like a car. It's a new, inc‚Ä¶",FALSE,0,NA,2018-10-05 23:32:05,FALSE,NA,"1048355173758726144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AStanisci",753,TRUE,FALSE,NA,NA
"217","@elonmusk Short sellers are a healthy part of the stock market. That is my understanding...",FALSE,0,"elonmusk",2018-10-05 23:32:01,FALSE,"1047998560782827520","1048355157845729280","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLongstaffe1123",0,FALSE,FALSE,NA,NA
"218","RT @FlintSchools: Thank you @elonmusk and @MuskFoundation for investing in the health/future well-being FCS Students! Your generous donatio‚Ä¶",FALSE,0,NA,2018-10-05 23:32:00,FALSE,NA,"1048355150832660480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GolfQFloG",711,TRUE,FALSE,NA,NA
"219","At this point it seems that there is a race to see who destroys their firm first @elonmusk or @davidein #MuskEinhornRaceToZero",FALSE,0,NA,2018-10-05 23:31:42,FALSE,NA,"1048355077155635201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neweratrades",0,FALSE,FALSE,NA,NA
"220","RT @BlackSocialists: A ‚Äúcompany‚Äù under Capitalism is a group of people gathered together to make products so that they don‚Äôt starve to deat‚Ä¶",FALSE,0,NA,2018-10-05 23:31:37,FALSE,NA,"1048355056829882370",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","politiburr",70,TRUE,FALSE,NA,NA
"221","Good idea @Tesla and @elonmusk https://t.co/SdQhgYhPcj",FALSE,0,NA,2018-10-05 23:31:23,FALSE,NA,"1048354999099580416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bsherwood15",0,FALSE,FALSE,NA,NA
"222","@elonmusk I'm reserving a charge station for my winning raffle. https://t.co/Z6AqMxWzwk",FALSE,0,"elonmusk",2018-10-05 23:31:07,FALSE,NA,"1048354929008627712","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kennethpazansk1",0,FALSE,FALSE,NA,NA
"223","@lazygetter @Tesla @elonmusk where are you posts saying Tesla will go bankrupt before the model 3?",FALSE,0,"lazygetter",2018-10-05 23:31:05,FALSE,"1048318461464600577","1048354920968015872","920833801","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Betelgeuse0ri0n",0,FALSE,FALSE,NA,NA
"224","@elonmusk @MebFaber Their numerous companys still today that take advantage of the unknown investor, but small prin‚Ä¶ https://t.co/xN446UpBgL",FALSE,0,"elonmusk",2018-10-05 23:30:59,TRUE,"1048250837384847361","1048354898390081536","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","startchangstop",0,FALSE,FALSE,NA,NA
"225","5$ that @elonmusk and @kimbal  played cowboys and aliens as kids. https://t.co/5yJXvcauYw",FALSE,0,NA,2018-10-05 23:30:58,FALSE,NA,"1048354891838750720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KenTahBaws",0,FALSE,FALSE,NA,NA
"226","@themotleyfool @elonmusk Let him say whatever he wants as an individual.  Company spokesman?  Not so much.",FALSE,0,"themotleyfool",2018-10-05 23:30:48,FALSE,"1048351979276292096","1048354852223385601","15568127","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EllaWas35352206",0,FALSE,FALSE,NA,NA
"227","@elonmusk @HesterPeirce @SECJackson 

What are odds Musk already knows there are naked short fails in TSLA? https://t.co/Bn5X5jPsFJ",FALSE,0,"elonmusk",2018-10-05 23:30:42,FALSE,"1047943670350020608","1048354826445193216","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BullMeechum3",0,FALSE,FALSE,NA,NA
"228","@danheld @jchervinsky @tonymission @elonmusk Not to be missed - incentive for miners to use renewable energy at the‚Ä¶ https://t.co/kk3zFOLZXh",FALSE,1,"danheld",2018-10-05 23:30:40,TRUE,"1048230359756759041","1048354815464488965","1598709350","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","intjr",0,FALSE,FALSE,NA,NA
"229","@b3nsn0w_42 @HedgeyeIndstrls @Qozyfx @Maxtropolitan @elonmusk @TeslaCharts @FCalciu @derekGUMB @Scobleizer @Tesla‚Ä¶ https://t.co/f3boXGYs99",FALSE,0,"b3nsn0w_42",2018-10-05 23:30:40,TRUE,"1048303552446308353","1048354815154311168","753218843313668097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charlie_fx_",0,FALSE,FALSE,NA,NA
"230","@elonmusk Something is not quite working out here. Lmao https://t.co/9DLUXIXyOh",FALSE,0,"elonmusk",2018-10-05 23:30:27,FALSE,NA,"1048354761836318720","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kennethpazansk1",0,FALSE,FALSE,NA,NA
"231","@The_EzraG @RogerStrandahl @jchervinsky @C3_Nik @elonmusk @nic__carter Unless a mining operation entirely sources i‚Ä¶ https://t.co/U2LSvAP9XT",FALSE,0,"The_EzraG",2018-10-05 23:30:22,TRUE,"1048353578589536256","1048354741678424065","127558008","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","galgitron",0,FALSE,FALSE,NA,NA
"232","@elonmusk #ElonMusk ~ Elon, #AStarIsBorn soundtrack with #BradleyCooper and #LadyGaga @ladygaga is a great movie so‚Ä¶ https://t.co/AJmowFce8M",FALSE,1,"elonmusk",2018-10-05 23:30:15,TRUE,NA,"1048354710749630464","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimzim23777",0,FALSE,FALSE,NA,NA
"233","RT @HyperChangeTV: dear @elonmusk ""cease to acknowledge all short sellers, that is the best way to defeat them"" $TSLA
https://t.co/0HskocSG‚Ä¶",FALSE,0,NA,2018-10-05 23:30:08,FALSE,NA,"1048354681586507776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daverandLA",48,TRUE,FALSE,NA,NA
"234","@isaiah_kb @LewdHD @elonmusk tweet more please",FALSE,3,"isaiah_kb",2018-10-05 23:30:01,FALSE,"1047997199819427841","1048354651945533440","126432073","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmmontycarlo",0,FALSE,FALSE,NA,NA
"235","@BizTechia @Tesla @elonmusk @CNBC @cheddar @WSJbreakingnews @FortuneMagazine @MarketWatch idiots like you have been‚Ä¶ https://t.co/Rwavoc64We",FALSE,0,"BizTechia",2018-10-05 23:29:55,TRUE,"1048348330097561600","1048354628268580864","870419366","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Betelgeuse0ri0n",0,FALSE,FALSE,NA,NA
"236","@SnazzyQ @elonmusk Yes agree",FALSE,0,"SnazzyQ",2018-10-05 23:29:34,FALSE,"1048097237006352384","1048354539928051712","18055351","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brienhuynh00",0,FALSE,FALSE,NA,NA
"237","@The_Jovian @elonmusk @Tesla Thank u papi. ;)",FALSE,1,"The_Jovian",2018-10-05 23:29:17,FALSE,"1048351956572491776","1048354468327243777","924271788435046400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFonz718",0,FALSE,FALSE,NA,NA
"238","Elon Musk's next move? Teasing the SEC on Twitter https://t.co/DT3VwdKXpH

Or investing in our dream of a real life‚Ä¶ https://t.co/1Ln9KEy3PY",FALSE,0,NA,2018-10-05 23:29:08,TRUE,NA,"1048354429689315329",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","BlaineThePainTV",0,FALSE,FALSE,NA,NA
"239","@Zay02Lehr @SpaceX @elonmusk It will be Ì†ΩÌ∏é",FALSE,1,"Zay02Lehr",2018-10-05 23:29:07,FALSE,"1048352785937268737","1048354427478765568","305396676","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erik_buenrostro",0,FALSE,FALSE,NA,NA
"240","@elonmusk Fake commission. Drain the swamp.",FALSE,0,"elonmusk",2018-10-05 23:29:06,FALSE,"1047943670350020608","1048354421564817408","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMartin3z90",0,FALSE,FALSE,NA,NA
"241","@harri_ken @elonmusk I tell the truth. That‚Äôs all I can add.",FALSE,0,"harri_ken",2018-10-05 23:29:06,FALSE,"1048354239246946304","1048354421317427201","375538666","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diggydoy2",0,FALSE,FALSE,NA,NA
"242","@prestonjbyrne @danheld @matettore @elonmusk Not sure of any other ways to say ""please read Dan's article"" so I'll‚Ä¶ https://t.co/qQMwL4YwOb",FALSE,17,"prestonjbyrne",2018-10-05 23:28:57,TRUE,"1048352097845084162","1048354383832989696","151936663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jchervinsky",3,FALSE,FALSE,NA,NA
"243","@NewsHour @WhiteHouse @PressSec @StateDept @DeptofDefense @DHSgov 3) IMo it gets worst:Talented creators like‚Ä¶ https://t.co/95PXhyVvmu",FALSE,0,"NewsHour",2018-10-05 23:28:53,TRUE,"1048344369085014017","1048354369433948161","14437914","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josephm76804991",0,FALSE,FALSE,NA,NA
